global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length
2056,/root/autodl-tmp/datasets_extra_1500/apps_python_234.txt,apps_python_234.txt,apps,python,234,solve.py,Write the function body in solve.py based on the function definition and docstring below:,494b98f3e6e436a4f01a12603e099f51debcc356,980,apps,234,apps_python_234,/root/autodl-tmp/datasets_extra_1500/apps_python_234.txt,datasets_extra_1500,234,,,False,False,,,apps_python_208.txt,implement,verb,implement,0.003737721359357238,4,40,I,0.4895448684692383,1249,To,0.4895448684692383,0.0,Implement the function body in solve.py based on the function definition and docstring below:,03082d6fc8560031416c0b470f163452ddae9aa4,datasets_extra_1500,extra600_20260312,apps_python,150.0,1.0,207.0
2057,/root/autodl-tmp/datasets_extra_1500/apps_python_24.txt,apps_python_24.txt,apps,python,24,solve.py,Write the function body in solve.py based on the function definition and docstring below:,e1d3b827ca50e5019c3c329423cb7cf720564570,1049,apps,24,apps_python_24,/root/autodl-tmp/datasets_extra_1500/apps_python_24.txt,datasets_extra_1500,24,,,False,False,,,apps_python_209.txt,build out,phrase,build_out,0.011535346508026123,3,40,I,0.9163660407066345,1249,To,0.051697831600904465,0.8646682091057301,Build out the function body in solve.py based on the function definition and docstring below:,f75442f6562aaa4fe24555807efa82842b610dce,datasets_extra_1500,extra600_20260312,apps_python,156.0,2.0,228.0
2058,/root/autodl-tmp/datasets_extra_1500/apps_python_241.txt,apps_python_241.txt,apps,python,241,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d472c59c1ead239dae53036945feb502ab867932,923,apps,241,apps_python_241,/root/autodl-tmp/datasets_extra_1500/apps_python_241.txt,datasets_extra_1500,241,,,False,False,,,apps_python_210.txt,author,verb,author,0.010693773627281189,4,40,I,0.7496914267539978,1249,To,0.18955166637897491,0.5601397603750229,Author the function body in solve.py based on the function definition and docstring below:,cbae09205ea476dd05240d60d935df6785e3a079,datasets_extra_1500,extra600_20260312,apps_python,158.0,1.0,197.0
2059,/root/autodl-tmp/datasets_extra_1500/apps_python_243.txt,apps_python_243.txt,apps,python,243,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d879277e6784cdb8a6bafc4b90ad5294728ae3e1,978,apps,243,apps_python_243,/root/autodl-tmp/datasets_extra_1500/apps_python_243.txt,datasets_extra_1500,243,,,False,False,,,apps_python_211.txt,carefully implement,phrase,carefully_implement,0.01942673698067665,3,40,I,0.9360326528549194,1249,To,0.024944426491856575,0.9110882263630629,Carefully implement the function body in solve.py based on the function definition and docstring below:,5c829a3158918165ca60c92e9ff0f0041f57e25a,datasets_extra_1500,extra600_20260312,apps_python,160.0,2.0,211.0
2060,/root/autodl-tmp/datasets_extra_1500/apps_python_246.txt,apps_python_246.txt,apps,python,246,solve.py,Write the function body in solve.py based on the function definition and docstring below:,fd1294a416661314215833301c2db017b2613503,952,apps,246,apps_python_246,/root/autodl-tmp/datasets_extra_1500/apps_python_246.txt,datasets_extra_1500,246,,,False,False,,,apps_python_212.txt,supply,verb,supply,0.014811338856816292,4,40,I,0.7136502861976624,8420,Here,0.20446421205997467,0.5091860741376877,Supply the function body in solve.py based on the function definition and docstring below:,e1959e5aafe79f9ea41e8c43121afb739edf0bad,datasets_extra_1500,extra600_20260312,apps_python,163.0,1.0,210.0
2061,/root/autodl-tmp/datasets_extra_1500/apps_python_25.txt,apps_python_25.txt,apps,python,25,solve.py,Write the function body in solve.py based on the function definition and docstring below:,492c61c1d425467f35e34353dde281dc212cdb18,1038,apps,25,apps_python_25,/root/autodl-tmp/datasets_extra_1500/apps_python_25.txt,datasets_extra_1500,25,,,False,False,,,apps_python_213.txt,author,verb,author,0.006963085848838091,4,40,I,0.9119842648506165,1249,To,0.058301202952861786,0.8536830618977547,Author the function body in solve.py based on the function definition and docstring below:,226e65d25d589a1c3cde7867d730556b9d1388b8,datasets_extra_1500,extra600_20260312,apps_python,167.0,1.0,242.0
2062,/root/autodl-tmp/datasets_extra_1500/apps_python_251.txt,apps_python_251.txt,apps,python,251,solve.py,Write the function body in solve.py based on the function definition and docstring below:,05d5bbcab572e3de8a66d12489ec253200dba161,1099,apps,251,apps_python_251,/root/autodl-tmp/datasets_extra_1500/apps_python_251.txt,datasets_extra_1500,251,,,False,False,,,apps_python_214.txt,manually develop,phrase,manually_develop,0.007345189806073904,4,40,I,0.9620300531387329,10061,Let,0.009431409649550915,0.952598643489182,Manually develop the function body in solve.py based on the function definition and docstring below:,99a38e3cffd0a07c19a28d1d7989c1e5c09e1502,datasets_extra_1500,extra600_20260312,apps_python,169.0,2.0,284.0
2063,/root/autodl-tmp/datasets_extra_1500/apps_python_257.txt,apps_python_257.txt,apps,python,257,solve.py,Write the function body in solve.py based on the function definition and docstring below:,7d1c69bbed201fcb764431618a7907365009bbb5,1000,apps,257,apps_python_257,/root/autodl-tmp/datasets_extra_1500/apps_python_257.txt,datasets_extra_1500,257,,,False,False,,,apps_python_215.txt,supply,verb,supply,0.006835170090198517,6,40,I,0.8952306509017944,785,The,0.044570907950401306,0.8506597429513931,Supply the function body in solve.py based on the function definition and docstring below:,86ab5760574f697467047c9fc84214b4429f5a7e,datasets_extra_1500,extra600_20260312,apps_python,175.0,1.0,240.0
2064,/root/autodl-tmp/datasets_extra_1500/apps_python_260.txt,apps_python_260.txt,apps,python,260,solve.py,Write the function body in solve.py based on the function definition and docstring below:,75295e6ca91fab65f0ea09352cbe79ac637a9468,977,apps,260,apps_python_260,/root/autodl-tmp/datasets_extra_1500/apps_python_260.txt,datasets_extra_1500,260,,,False,False,,,apps_python_216.txt,formulate,verb,formulate,0.0028606601990759373,6,40,I,0.793181836605072,1249,To,0.17698277533054352,0.6161990612745285,Formulate the function body in solve.py based on the function definition and docstring below:,a84ef5fa559e1823bc5a954f8d3927ac742e5678,datasets_extra_1500,extra600_20260312,apps_python,179.0,1.0,213.0
2065,/root/autodl-tmp/datasets_extra_1500/apps_python_265.txt,apps_python_265.txt,apps,python,265,solve.py,Write the function body in solve.py based on the function definition and docstring below:,06b1c6684e045998e358961586b780e33db61961,1001,apps,265,apps_python_265,/root/autodl-tmp/datasets_extra_1500/apps_python_265.txt,datasets_extra_1500,265,,,False,False,,,apps_python_217.txt,carefully implement,phrase,carefully_implement,0.0009777357336133718,6,40,I,0.946228563785553,1249,To,0.028573626652359962,0.917654937133193,Carefully implement the function body in solve.py based on the function definition and docstring below:,3e5334669c997741408c28aa3158f663094b434e,datasets_extra_1500,extra600_20260312,apps_python,184.0,2.0,236.0
2066,/root/autodl-tmp/datasets_extra_1500/apps_python_268.txt,apps_python_268.txt,apps,python,268,solve.py,Write the function body in solve.py based on the function definition and docstring below:,67abc8b44c34f7538a0976169204fb90c0feb252,1063,apps,268,apps_python_268,/root/autodl-tmp/datasets_extra_1500/apps_python_268.txt,datasets_extra_1500,268,,,False,False,,,apps_python_218.txt,manually develop,phrase,manually_develop,0.0031451783142983913,6,40,I,0.8720707893371582,1249,To,0.10415400564670563,0.7679167836904526,Manually develop the function body in solve.py based on the function definition and docstring below:,4c2c3f2da263878aa03afe9b48399ec47b3b4fd9,datasets_extra_1500,extra600_20260312,apps_python,187.0,2.0,244.0
2067,/root/autodl-tmp/datasets_extra_1500/apps_python_273.txt,apps_python_273.txt,apps,python,273,solve.py,Write the function body in solve.py based on the function definition and docstring below:,9d43c599d0125106ea5a1fe0a90111111937e742,1021,apps,273,apps_python_273,/root/autodl-tmp/datasets_extra_1500/apps_python_273.txt,datasets_extra_1500,273,,,False,False,,,apps_python_219.txt,author,verb,author,0.0029597091488540173,5,40,I,0.9299129843711853,785,The,0.04629764333367348,0.8836153410375118,Author the function body in solve.py based on the function definition and docstring below:,feca9da049087b51829e39e866c08e5a74a2356b,datasets_extra_1500,extra600_20260312,apps_python,193.0,1.0,228.0
2068,/root/autodl-tmp/datasets_extra_1500/apps_python_277.txt,apps_python_277.txt,apps,python,277,solve.py,Write the function body in solve.py based on the function definition and docstring below:,58c9391c3e64f1b42f57e2d70966d9909dc4f4f0,928,apps,277,apps_python_277,/root/autodl-tmp/datasets_extra_1500/apps_python_277.txt,datasets_extra_1500,277,,,False,False,,,apps_python_220.txt,formulate,verb,formulate,0.0009633322479203343,8,40,I,0.640752375125885,1249,To,0.3026700019836426,0.33808237314224243,Formulate the function body in solve.py based on the function definition and docstring below:,ca359d9cd97d9c15c9c91a5138c14e09806f5213,datasets_extra_1500,extra600_20260312,apps_python,197.0,1.0,199.0
2069,/root/autodl-tmp/datasets_extra_1500/apps_python_280.txt,apps_python_280.txt,apps,python,280,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b34cc1c1d5113a63eabb4ffafa3c4043039825fd,972,apps,280,apps_python_280,/root/autodl-tmp/datasets_extra_1500/apps_python_280.txt,datasets_extra_1500,280,,,False,False,,,apps_python_221.txt,build out,phrase,build_out,0.021262850612401962,2,40,I,0.9041193723678589,1249,To,0.021262850612401962,0.8828565217554569,Build out the function body in solve.py based on the function definition and docstring below:,587f6b13f444431c3404fba1b4396ff85bab5b32,datasets_extra_1500,extra600_20260312,apps_python,201.0,2.0,213.0
2070,/root/autodl-tmp/datasets_extra_1500/apps_python_287.txt,apps_python_287.txt,apps,python,287,solve.py,Write the function body in solve.py based on the function definition and docstring below:,ac6b5a56ded12bbce6c73c2b447280da484c488d,1001,apps,287,apps_python_287,/root/autodl-tmp/datasets_extra_1500/apps_python_287.txt,datasets_extra_1500,287,,,False,False,,,apps_python_222.txt,manually develop,phrase,manually_develop,0.013545944355428219,3,40,I,0.9496439099311829,1249,To,0.015349564142525196,0.9342943457886577,Manually develop the function body in solve.py based on the function definition and docstring below:,217ac1fb692b42ba0e0f212dc995375d0a421da4,datasets_extra_1500,extra600_20260312,apps_python,208.0,2.0,240.0
2071,/root/autodl-tmp/datasets_extra_1500/apps_python_288.txt,apps_python_288.txt,apps,python,288,solve.py,Write the function body in solve.py based on the function definition and docstring below:,04695d77089e23e678554d7f2ce565ce0c7a2353,1091,apps,288,apps_python_288,/root/autodl-tmp/datasets_extra_1500/apps_python_288.txt,datasets_extra_1500,288,,,False,False,,,apps_python_223.txt,design,verb,design,0.007002401631325483,6,40,I,0.9171336889266968,39814,Sure,0.03556113317608833,0.8815725557506084,Design the function body in solve.py based on the function definition and docstring below:,ae4871c23ab9f8d018f3b81e183b925091081175,datasets_extra_1500,extra600_20260312,apps_python,209.0,1.0,238.0
2072,/root/autodl-tmp/datasets_extra_1500/apps_python_29.txt,apps_python_29.txt,apps,python,29,solve.py,Write the function body in solve.py based on the function definition and docstring below:,25ebec942df8ded10bf4d31196d066b7a5557a19,990,apps,29,apps_python_29,/root/autodl-tmp/datasets_extra_1500/apps_python_29.txt,datasets_extra_1500,29,,,False,False,,,apps_python_224.txt,independently develop,phrase,independently_develop,0.010906186886131763,4,1249,To,0.7645827531814575,40,I,0.1706014722585678,0.5939812809228897,Independently develop the function body in solve.py based on the function definition and docstring below:,e7fe6c5da918d91d6273a68a6e05671d1e0aad81,datasets_extra_1500,extra600_20260312,apps_python,211.0,2.0,222.0
2073,/root/autodl-tmp/datasets_extra_1500/apps_python_291.txt,apps_python_291.txt,apps,python,291,solve.py,Write the function body in solve.py based on the function definition and docstring below:,7f2e429133a262060e2c1c702167884ed25f1d24,1006,apps,291,apps_python_291,/root/autodl-tmp/datasets_extra_1500/apps_python_291.txt,datasets_extra_1500,291,,,False,False,,,apps_python_225.txt,implement,verb,implement,0.0038802374619990587,5,40,I,0.9494628310203552,1249,To,0.032488830387592316,0.9169740006327629,Implement the function body in solve.py based on the function definition and docstring below:,9248e3ffd4550f9b8f2cc86213af221cf69af6f1,datasets_extra_1500,extra600_20260312,apps_python,213.0,1.0,225.0
2075,/root/autodl-tmp/datasets_extra_1500/apps_python_298.txt,apps_python_298.txt,apps,python,298,solve.py,Write the function body in solve.py based on the function definition and docstring below:,badda72c1dbd7f060853590a7c8099a8977ea0d4,954,apps,298,apps_python_298,/root/autodl-tmp/datasets_extra_1500/apps_python_298.txt,datasets_extra_1500,298,,,False,False,,,apps_python_227.txt,supply,verb,supply,0.004382726736366749,3,40,I,0.9464054107666016,8420,Here,0.03238421306014061,0.914021197706461,Supply the function body in solve.py based on the function definition and docstring below:,4a776374190871150e128a38a9bc4ad6087efdb3,datasets_extra_1500,extra600_20260312,apps_python,220.0,1.0,213.0
2077,/root/autodl-tmp/datasets_extra_1500/apps_python_303.txt,apps_python_303.txt,apps,python,303,solve.py,Write the function body in solve.py based on the function definition and docstring below:,3671d3c3561e610513d650d95252ed77c8ca8ec4,991,apps,303,apps_python_303,/root/autodl-tmp/datasets_extra_1500/apps_python_303.txt,datasets_extra_1500,303,,,False,False,,,apps_python_229.txt,carefully implement,phrase,carefully_implement,0.0118454210460186,4,40,I,0.940998375415802,1249,To,0.02213015966117382,0.9188682157546282,Carefully implement the function body in solve.py based on the function definition and docstring below:,f7397f096e6ab57048d8e1982fb27a54dec739d6,datasets_extra_1500,extra600_20260312,apps_python,227.0,2.0,244.0
2078,/root/autodl-tmp/datasets_extra_1500/apps_python_304.txt,apps_python_304.txt,apps,python,304,solve.py,Write the function body in solve.py based on the function definition and docstring below:,82340f1d5f5360ed3e81184ccaa8646955514b0f,1059,apps,304,apps_python_304,/root/autodl-tmp/datasets_extra_1500/apps_python_304.txt,datasets_extra_1500,304,,,False,False,,,apps_python_230.txt,carefully implement,phrase,carefully_implement,0.017332663759589195,3,40,I,0.9463314414024353,785,The,0.01964048109948635,0.926690960302949,Carefully implement the function body in solve.py based on the function definition and docstring below:,621101e8475bef0c057cce96ec5b5b5669d60916,datasets_extra_1500,extra600_20260312,apps_python,228.0,2.0,226.0
2079,/root/autodl-tmp/datasets_extra_1500/apps_python_305.txt,apps_python_305.txt,apps,python,305,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a1641ab5370522634a40b8984ff6dd247c3a36d1,973,apps,305,apps_python_305,/root/autodl-tmp/datasets_extra_1500/apps_python_305.txt,datasets_extra_1500,305,,,False,False,,,apps_python_231.txt,manually develop,phrase,manually_develop,0.006518383976072073,4,40,I,0.9674140214920044,1249,To,0.009484193287789822,0.9579298282042146,Manually develop the function body in solve.py based on the function definition and docstring below:,81dbcd807e3193135c6301dd4118ea0f0a17904b,datasets_extra_1500,extra600_20260312,apps_python,229.0,2.0,217.0
